Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
74281019628,Campos,BJ,BIJUPIRÁ,Shell Brasil,MAR,9-BJ-6D-RJS,9BJU PILOTO,21/09/2001,11/10/2001,17/10/2001,"-22:39:42,028","-40:24:34,160",,,,,,0,0,0,769,22,OCEAN YORKTOWN
74281019667,Campos,BM-C-8,POLVO,Petro Rio O&G,MAR,1-DEV-3-RJS,1DEV3RJS,23/10/2001,07/11/2001,18/11/2001,"-23:05:13,720","-40:58:23,239","-23:05:13,711","-40:58:23,239",,,2400,2400,2373,0,100,27,OCEAN WHITTINGTON
74281019263,Campos,BO,BONITO,Trident Energy,MAR,7-BO-20HP-RJS,7BO20HPRJS,18/02/2001,12/03/2001,21/05/2001,"-22:43:56,506","-40:39:31,375","-22:43:56,469","-40:39:31,306",,,3640,3640,2508,,208,27,OCEAN WHITTINGTON
74281019380,Campos,BO,BONITO,Trident Energy,MAR,7-BO-21HP-RJS,7BO21HPRJS,18/04/2001,17/05/2001,31/05/2001,"-22:43:15,306","-40:38:41,134","-22:43:15,355","-40:38:41,165",,,3444,3444,2582,0,222,25,ALASKAN STAR
74281019256,Campos,BR,BARRACUDA,Petrobras,MAR,7-BR-27HP-RJS,7BR27HPRJS,13/02/2001,05/03/2001,05/03/2001,"-22:32:18,821","-40:16:08,179","-22:32:18,842","-40:16:08,165",,,4010,4010,2920.8,0,745,26,TRANSOCEAN DRILLER
74281019403,Campos,BR,BARRACUDA,Petrobras,MAR,7-BR-29HPA-RJS,7BR29HPARJS,03/05/2001,09/05/2001,07/06/2001,"-22:33:44,442","-40:16:32,518","-22:33:44,460","-40:16:32,440",,,5056,5056,2880.8,0,798,25,OCEAN ALLIANCE
74281019347,Campos,BR,BARRACUDA,Petrobras,MAR,7-BR-29HP-RJS,7BR29HPRJS,04/04/2001,28/04/2001,03/05/2001,"-22:33:44,441","-40:16:32,518","-22:33:44,460","-40:16:32,440",,,4703,4703,2890,0,802,25,OCEAN ALLIANCE
74281019370,Campos,BR,BARRACUDA,Petrobras,MAR,7-BR-31HP-RJS,7BR31HPRJS,12/04/2001,28/04/2001,22/08/2001,"-22:32:54,970","-40:12:49,759","-22:32:54,970","-40:12:49,759",,,3285,3285,3311,,856,26,TRANSOCEAN DRILLER
74281019443,Campos,BR,BARRACUDA,Petrobras,MAR,7-BR-32HP-RJS,7BR32HPRJS,24/05/2001,05/07/2001,22/08/2001,"-22:32:54,970","-40:12:49,759","-22:32:54,970","-40:12:49,759",,,3534,3534,2570.9,,856,26,TRANSOCEAN DRILLER
74281019569,Campos,BR,BARRACUDA,Petrobras,MAR,7-BR-36HPA-RJS,7BR36HPARJS,03/08/2001,,23/08/2001,"-22:33:44,345","-40:15:11,950","-22:33:44,508","-40:15:11,952",,,3445,2425,3445,0,837,18,OCEAN YATZI
74281019532,Campos,BR,BARRACUDA,Petrobras,MAR,7-BR-36HP-RJS,7BR36HPRJS,09/07/2001,31/07/2001,31/07/2001,"-22:33:44,345","-40:15:11,950","-22:33:44,502","-40:15:12,050",,,3704,3705,2471.7,0,836,17,OCEAN YATZI
74281019625,Campos,BR,BARRACUDA,Petrobras,MAR,7-BR-40HP-RJS,7BR40HPRJS,20/09/2001,,15/11/2001,"-22:33:51,199","-40:15:00,353","-22:33:51,199","-40:15:00,353",,,3300,3300,2528,,840,17,OCEAN YATZI
74281019601,Campos,BR,BARRACUDA,Petrobras,MAR,7-BR-40H-RJS,7BR40HRJS,28/08/2001,,20/09/2001,"-22:33:51,199","-40:15:00,353","-22:33:51,199","-40:15:00,353",,,,3099,2557,,840,17,OCEAN YATZI
74281019520,Campos,BR,BARRACUDA,Petrobras,MAR,8-BR-34HP-RJS,8BR34HPRJS,04/07/2001,28/07/2001,27/11/2001,"-22:33:24,231","-40:17:58,340","-22:33:24,231","-40:17:58,340",,,3953,3953,2936,,738,25,OCEAN ALLIANCE
74281019608,Campos,BR,BARRACUDA,Petrobras,MAR,8-BR-37D-RJS,8BR37DRJS,07/09/2001,,18/12/2001,"-22:34:25,691","-40:17:05,067","-22:34:25,691","-40:17:05,067",,,2625,2510.8,2625,,794,27,TRANSOCEAN DRILLER
74281019613,Campos,BR,BARRACUDA,Petrobras,MAR,8-BR-38D-RJS,8BR38DRJS,10/09/2001,,18/12/2001,"-22:34:28,906","-40:17:05,587","-22:34:28,906","-40:17:05,587",,,2595,2509.1,2595,,797,27,TRANSOCEAN DRILLER
74281019726,Campos,BR,BARRACUDA,Petrobras,MAR,8-BR-39D-RJS,8BR39DRJS,30/11/2001,18/02/2002,10/03/2002,"-22:34:02,676","-40:14:02,159","-22:34:00,690","-40:14:00,730",,,3140,3140,2590,0,873,12,OCEAN YATZI
74281019720,Campos,BR,BARRACUDA,Petrobras,MAR,8-BR-45D-RJS,8BR45DRJS,28/11/2001,19/01/2002,03/05/2002,"-22:34:04,933","-40:13:59,871","-22:34:04,933","-40:13:59,871",,,2710,2710,2556.9,,875,12,OCEAN YATZI
74281019189,Campos,BR,BARRACUDA,Petrobras,MAR,9-BR-26D-RJS,9BR26DRJS,05/01/2001,30/01/2001,30/01/2001,"-22:32:18,821","-40:16:08,179","-22:32:18,842","-40:16:08,165",,,3660,3660,3093,0,752,26,TRANSOCEAN DRILLER
74281019237,Campos,BR,BARRACUDA,Petrobras,MAR,9-BR-28D-RJS,9BR28DRJS,05/02/2001,11/03/2001,04/04/2001,"-22:33:44,442","-40:16:32,518","-22:33:44,460","-40:16:32,440",,,4583,4583,3070,0,799,26,OCEAN ALLIANCE
74281019330,Campos,BR,BARRACUDA,Petrobras,MAR,9-BR-30A-RJS,9BR30ARJS,27/03/2001,09/04/2001,09/04/2001,"-22:32:54,330","-40:12:49,348","-22:32:54,970","-40:12:49,759",,,2632,2632,2632,,856,25,TRANSOCEAN DRILLER
74281019329,Campos,BR,BARRACUDA,Petrobras,MAR,9-BR-30-RJS,9BR30RJS,27/03/2001,27/03/2001,27/03/2001,"-22:32:54,330","-40:12:49,348","-22:32:54,356","-40:12:49,264",,,900,915,915,0,865,25,TRANSOCEAN DRILLER
